"","combinedPval","adjustedPval"
"ADRA2C",0.963862301735107,1
"TMEM128",0.00180715666038023,0.0772044415436979
"LYAR",0.9495235785889,1
"ZBTB49",0.946935290451955,1
"NSG1",4.58119875931912e-28,1.97946872037881e-25
"STX18",0.94254998233451,1
"STX18-AS1",0.446965602333827,1
"MSX1",0.000269306125802005,0.0145578591894274
"CYTL1",0.0934036429771797,1
"STK32B",0.7193611227042,1
"CRMP1",2.12052597703405e-14,3.80309165546972e-12
"C4orf50",2.92828611625495e-06,0.000222004958784707
"JAKMIP1",0.000536154593479554,0.026601070212948
"WFS1",0.0029311661484489,0.117890060026577
"PPP2R2C",4.10782519111308e-15,7.71127416909783e-13
"MAN2B2",0.00402462538661008,0.155057718154303
"MRFAP1",4.6074255521944e-14,8.01894166213128e-12
"LINC02482",0.133150377080075,1
"AC093323.1",0.0295541578191707,0.816814640785742
"S100P",7.52375939327976e-12,1.06994183543285e-09
"MRFAP1L1",0.00301470437263129,0.120838208360106
"BLOC1S4",0.251189551644602,1
"KIAA0232",0.0486609755764509,1
"TBC1D14",0.111313322697319,1
"CCDC96",0.635434504556695,1
"TADA2B",0.877631076591044,1
"GRPEL1",0.0839789354609577,1
"LINC02447",0.0627148187604898,1
"SORCS2",0.107887713459335,1
"AFAP1",0.481893547507552,1
"ABLIM2",2.45974351997802e-10,3.05051770995169e-08
"SH3TC1",0.5716654545465,1
"HTRA3",0.0429389876533797,1
"AC104825.1",0.0170218901184715,0.524792397270403
"ACOX3",0.34197230769966,1
"TRMT44",0.390233721366545,1
"AC105345.1",0.998609170248293,1
"HMX1",0.653816023174693,1
"DRD5",0.0100156286983035,0.337857418775964
"WDR1",0.0387640396953821,1
"ZNF518B",0.68470018221639,1
"HS3ST1",0.00599664685602708,0.218905501580431
"RAB28",0.715298181132747,1
"BOD1L1",0.199515137920597,1
"CPEB2",0.00630246306567905,0.22820058969473
"CC2D2A",0.376952301852101,1
"FBXL5",0.021969411715075,0.64492341830724
"FAM200B",0.0984879067228452,1
"CD38",3.66640296451948e-05,0.002442582304961
"PROM1",0.64350240021783,1
"TAPT1",0.229809488907572,1
"LDB2",2.34754508524006e-16,4.96052960099488e-14
"QDPR",2.73146367827665e-92,6.16710405554523e-89
"LAP3",0.191835130809587,1
"MED28",0.0678723216098318,1
"FAM184B",0.47951877708012,1
"DCAF16",0.174068624728728,1
"LCORL",0.0573615849693998,1
"SLIT2",4.04635094541916e-07,3.47715179846424e-05
"PACRGL",0.434036092364182,1
"KCNIP4",1.77635683940025e-15,3.4566508033915e-13
"ADGRA3",0.570348129081622,1
"PPARGC1A",0.011095694592737,0.368855852282733
"DHX15",0.939623302441763,1
"SOD3",0.950373272996344,1
"CCDC149",0.501721898308647,1
"LGI2",3.84995200231053e-05,0.00255453836889415
"SEPSECS",0.146420383784336,1
"SEPSECS-AS1",0.415177649248963,1
"PI4K2B",0.587548191424514,1
"ZCCHC4",0.0863604654472043,1
"ANAPC4",0.89963576651637,1
"SEL1L3",0.183269518418131,1
"SMIM20",0.0998915345408107,1
"RBPJ",2.8199664825479e-14,5.00307414249221e-12
"TBC1D19",0.604333285065075,1
"STIM2",0.0174799280581079,0.535508133799758
"AC106047.1",0.334710035410985,1
"PCDH7",1.38224098833462e-10,1.76468108798275e-08
"ARAP2",0.00150026408351112,0.0659218451365072
"NWD2",0.162469725597334,1
"PGM2",0.892941835472955,1
"TBC1D1",0.646756305450908,1
"KLF3",0.000714199291702355,0.0341298930412986
"TLR10",0.534541834783043,1
"FAM114A1",0.384187641289771,1
"TMEM156",0.156198789084417,1
"KLHL5",7.75949994791247e-05,0.00480434724952578
"WDR19",0.697308506555558,1
"RFC1",0.000193920381503121,0.0108052294524057
"RPL9",1.45205804047421e-08,1.49206697698457e-06
"LIAS",0.00308362272940355,0.12321480069754
"UGDH",0.704863796822304,1
"SMIM14",0.0456251746646159,1
"AC108471.2",0.453248176034944,1
"UBE2K",0.000230569085822974,0.0126632094067196
"PDS5A",0.41161859702132,1
"N4BP2",0.550118083084794,1
"RHOH",0.762935229433424,1
"RBM47",0.318293699471514,1
"APBB2",5.94089222261118e-11,7.84595467193377e-09
"UCHL1",2.48439566925629e-61,2.92483542598954e-58
"LIMCH1",2.55351295663786e-15,4.91669204883688e-13
"TMEM33",0.00646551782407556,0.233233463581931
"SLC30A9",0.00155578314666172,0.0681252571044629
"BEND4",0.0239092924588435,0.690022529193506
"ATP8A1",1.89982474196881e-10,2.38483051305075e-08
"KCTD8",0.0232556611716355,0.675059431836097
"GUF1",0.119712774156398,1
"GNPDA2",0.493488795077959,1
"AC096586.2",0.0999718228060734,1
"AC096586.1",0.345987337172059,1
"GABRG1",0.539321774052598,1
"GABRA2",0.000116100867159075,0.00678089720215202
"GABRA4",3.50466781817715e-07,3.03540593425148e-05
"GABRB1",0.162384741057952,1
"COMMD8",0.739780446252066,1
"ATP10D",0.407685252045991,1
"AC107068.1",0.272885373288545,1
"NFXL1",0.934010221471295,1
"SLAIN2",0.186770015899724,1
"SLC10A4",0.18257633261234,1
"FRYL",1.87139677088055e-08,1.8911266778125e-06
"OCIAD1",6.37348115055539e-17,1.40814242976856e-14
"OCIAD2",0.0874542557907754,1
"DCUN1D4",0.00304900952609555,0.122063725449643
"AC027271.1",0.708296066924865,1
"LRRC66",0.990490374487638,1
"SGCB",2.64431488039563e-06,0.000201962359122786
"SPATA18",0.105935904630805,1
"USP46",0.000365170363560541,0.0187733039790578
"USP46-AS1",0.53051534022226,1
"ERVMER34-1",0.628611974856533,1
"RASL11B",5.50996686167204e-05,0.00354746180414602
"SCFD2",0.900108488583533,1
"AC023154.1",0.28704610869753,1
"FIP1L1",0.279543594346095,1
"LNX1",1.61870516990348e-13,2.68404674926374e-11
"CHIC2",0.591025658949889,1
"PDGFRA",0.000673811182512085,0.0325299506113211
"LINC02283",0.134276918780712,1
"KIT",0.00201028350150467,0.0850446634153501
"KDR",0.867773400162007,1
"SRD5A3",0.00083668682055027,0.0392213707812343
"AC069200.1",0.594417825530127,1
"TMEM165",1.09798147737465e-23,3.66333614731076e-21
"CLOCK",0.510807910855744,1
"NMU",0.00073733244595342,0.0350726686922661
"EXOC1",0.00221824078420552,0.0928649817199613
"CEP135",0.55546790827155,1
"AASDH",0.617383910788055,1
"AC068620.1",0.850781723610281,1
"PPAT",0.516723739061858,1
"AC068620.2",0.333015369512575,1
"PAICS",0.149259854170282,1
"SRP72",0.458699333984974,1
"ARL9",0.343690614989373,1
"HOPX",2.76525479769893e-100,7.35109730526337e-97
"SPINK2",0.115126297564691,1
"REST",0.000282172872681619,0.0151787219364572
"NOA1",0.0149744218958823,0.471727327674626
"POLR2B",0.0080023032312786,0.279613305937101
"IGFBP7",0.0076586645510458,0.269491373561376
"ADGRL3",0.0773496034100621,1
"EPHA5",3.55022988591802e-05,0.00237285996952929
"EPHA5-AS1",0.880243386286338,1
"CENPC",0.0778581280012516,1
"UBA6",0.1993073515536,1
"UBA6-AS1",0.00826882326569578,0.287463335681115
"YTHDC1",2.30535317191638e-05,0.00160256118511894
"UGT2B11",0.181336786652958,1
"FDCSP",0.182986116603874,1
"JCHAIN",0.186769430765727,1
"UTP3",0.0475882355879431,1
"AC009570.1",0.830732554831101,1
"RUFY3",2.55908985991038e-05,0.0017714742630448
"GRSF1",3.01781026437187e-05,0.00204352551194287
"MOB1B",0.000661504584398287,0.0320296367526686
"DCK",5.57343253104747e-07,4.67962610547365e-05
"SLC4A4",0.00643247649657475,0.23224487154357
"ADAMTS3",0.00277778530216555,0.112572732960441
"COX18",0.93732829636581,1
"ANKRD17",0.472698684584476,1
"ALB",0.688587597167632,1
"AFP",0.116017213257351,1
"CXCL5",0.661814546965549,1
"CXCL2",0.77380752886622,1
"MTHFD2L",0.569952586240797,1
"AREG",0.359170509826999,1
"BTC",0.341376694132609,1
"PARM1",1.18480134677241e-18,2.87597079385251e-16
"RCHY1",0.00185197405185278,0.0789349670212014
"THAP6",0.636173196421983,1
"CDKL2",0.193729033288211,1
"G3BP2",9.48685574542196e-12,1.33642669361049e-09
"USO1",1.34118849359766e-07,1.23632033011067e-05
"NAAA",0.0658450153126005,1
"SDAD1",0.00627331216129057,0.227443412802855
"CXCL9",0.0224830968184705,0.657613797708905
"ART3",0.000322559153881685,0.0169474186921207
"CXCL10",0.382630065083939,1
"NUP54",0.167318069202837,1
"SCARB2",3.68625660981979e-25,1.32656578820749e-22
"FAM47E",0.0394310129710815,1
"STBD1",0.731360286810001,1
"SHROOM3",0.0662400129603871,1
"SEPT11",3.97971859023016e-06,0.000296669109268523
"CCNI",1.67744869106201e-08,1.70981031049663e-06
"CCNG2",0.012209858176238,0.399664152090828
"CNOT6L",0.000795075790202326,0.0375362096078096
"MRPL1",2.9103330176361e-05,0.00197887689307911
"FRAS1",0.199079122974178,1
"ANXA3",0.655868563739356,1
"LINC01094",0.0191039157466659,0.576473575436057
"BMP2K",0.338334023501089,1
"PAQR3",0.00152944378498898,0.0671145437111021
"LINC01088",0.150138212317524,1
"ANTXR2",0.0544708218254486,1
"PRDM8",1.25243593274149e-08,1.30155055784866e-06
"PRKG2",0.169375048465612,1
"RASGEF1B",0.674809066157576,1
"AC124016.2",0.0227597826608492,0.663704349659282
"HNRNPD",0.0678813057902967,1
"AC124016.1",0.147561424115126,1
"HNRNPDL",2.29320000411093e-06,0.000176536280908028
"ENOPH1",0.0308963709370786,0.846800505108936
"TMEM150C",0.0490728145721285,1
"SCD5",3.74418628223838e-24,1.28298352006626e-21
"SEC31A",0.0369047158853039,0.97869966510897
"THAP9-AS1",0.211057596959054,1
"THAP9",0.0680271901544308,1
"LIN54",0.122821483503741,1
"COPS4",0.000724713614057793,0.0345522033290149
"COQ2",0.659823537054235,1
"HPSE",0.620678503931215,1
"HELQ",0.268436091457306,1
"MRPS18C",0.140301248368909,1
"ABRAXAS1",0.897614765139494,1
"GPAT3",0.446168826162072,1
"CDS1",2.24567386908348e-09,2.54210811506176e-07
"WDFY3",0.0686844425938231,1
"ARHGAP24",0.859041023333072,1
"MAPK10",4.24593191048966e-17,9.50832280521969e-15
"PTPN13",0.069662589241457,1
"AC093827.4",0.583186869808505,1
"AFF1",0.0833000061525859,1
"KLHL8",0.770945526196,1
"HSD17B11",0.132835104891716,1
"NUDT9",0.0906283886758172,1
"SPARCL1",8.53340295886096e-32,4.32760485742765e-29
"MEPE",0.0078010351311868,0.273582031152249
"SPP1",9.62087550672238e-187,8.80949059654425e-183
"PKD2",0.0497668311357327,1
"ABCG2",0.262764234253833,1
"PPM1K",0.0418351313738365,1
"HERC6",0.00803214931541529,0.280477792809888
"HERC5",0.658701212380803,1
"PYURF",0.00777188026163,0.273067097735424
"HERC3",0.0309179819831795,0.847196620268069
"NAP1L5",3.223553804982e-19,8.23728164359309e-17
"FAM13A-AS1",0.598320297917791,1
"FAM13A",0.0128682030345767,0.416590728406067
"TIGD2",0.915427261244957,1
"GPRIN3",0.840166038508406,1
"SNCA",3.3932448067882e-27,1.37751985082597e-24
"CCSER1",0.623357005739692,1
"GRID2",0.938360772079768,1
"SMARCAD1",0.555510073049459,1
"HPGDS",0.3329040325688,1
"PDLIM5",0.0601530254734101,1
"BMPR1B",0.00363960364892735,0.141949316443471
"UNC5C",0.079293874979224,1
"AC106881.1",0.349384698198671,1
"RAP1GDS1",1.41615528193029e-08,1.45790172917618e-06
"TSPAN5",6.73149768157799e-05,0.00422821026582432
"AC114811.2",0.153096376239027,1
"EIF4E",6.61195008639925e-05,0.00416582031234584
"METAP1",0.0599723172184865,1
"AC019131.2",0.650898223493771,1
"ADH5",0.0033449773433456,0.131831094728219
"ADH1B",4.44089209850063e-16,9.18376170160792e-14
"TRMT10A",0.94611949021832,1
"C4orf54",0.14441800659491,1
"LAMTOR3",0.00102710937528117,0.0471553476812862
"DNAJB14",9.70292489811397e-05,0.00584728208627785
"H2AFZ",1.59798876716092e-17,3.65805248385429e-15
"DDIT4L",0.0104675217547923,0.350305006160471
"EMCN",0.179135789906004,1
"PPP3CA",1.64272034742805e-42,1.22775591452014e-39
"AP001816.1",0.0409276348504336,1
"BANK1",0.671798697132743,1
"SLC39A8",0.169587527242227,1
"AC098487.1",0.340246569160926,1
"NFKB1",0.929833348734716,1
"MANBA",0.0184848179377276,0.560033385459424
"UBE2D3",0.00144766714340139,0.0639181793644264
"AC018797.2",0.427841156643477,1
"CISD2",1.42197847585734e-06,0.000112894914742216
"SLC9B2",0.0696566897283298,1
"BDH2",0.0816322555472184,1
"CENPE",0.0700112258430134,1
"CXXC4",0.139414098836763,1
"TET2",0.695528665572616,1
"PPA2",0.0690293944306275,1
"INTS12",0.251113763766087,1
"GSTCD",0.863804025206135,1
"NPNT",0.0896189314279907,1
"TBCK",0.306479793896106,1
"AIMP1",0.0335357028278308,0.905230793493765
"DKK2",0.214277058322885,1
"PAPSS1",3.92523519399113e-06,0.000292872554144836
"SGMS2",0.793749493081681,1
"AC096564.1",2.55351295663786e-15,4.91669204883688e-13
"CYP2U1",0.812746815871276,1
"HADH",0.485574556648025,1
"LEF1",0.980622263202294,1
"RPL34",1.06362083103197e-22,3.34044140018486e-20
"OSTC",0.0534287471110675,1
"ETNPPL",0.0265260063446859,0.749400797376342
"COL25A1",0.677903740649571,1
"SEC24B-AS1",0.289466027318332,1
"SEC24B",0.857997385995782,1
"MCUB",0.0731145324642887,1
"CASP6",0.338855584535774,1
"PLA2G12A",0.49199054650441,1
"CFI",0.193386192439276,1
"AC126283.1",0.100368898020149,1
"GAR1",0.591140034018223,1
"LRIT3",0.742953097282248,1
"EGF",0.308713314891298,1
"ELOVL6",0.528948627645006,1
"ENPEP",0.31129636415017,1
"FAM241A",0.0527168611908019,1
"AC109347.1",0.625682813052498,1
"AP1AR",9.45929635789433e-05,0.00571714969050671
"TIFA",0.459689225407233,1
"ALPK1",0.972853618704426,1
"ZGRF1",0.122418866264612,1
"LARP7",0.0250589703163386,0.71767298760454
"ANK2",7.05269231904282e-09,7.56292470537932e-07
"CAMK2D",2.30738824225085e-06,0.000177462751448837
"ARSJ",0.431443880495936,1
"UGT8",2.78700987501263e-110,8.35188536062024e-107
"TRAM1L1",0.208778414735139,1
"LINC01378",0.00730170004437003,0.25886488853279
"NDST3",0.000365560210128235,0.0187874857780207
"SNHG8",0.0701333615466193,1
"PRSS12",0.000508015565559239,0.0253269490369194
"METTL14",0.297120104253714,1
"SEC24D",0.311644942381951,1
"SYNPO2",0.186201579061922,1
"USP53",0.773274991712697,1
"C4orf3",8.54764386535312e-05,0.00522171519039481
"PDE5A",0.774662704155904,1
"MAD2L1",0.60031211199094,1
"PRDM5",0.168557947780376,1
"NDNF",0.270007273998167,1
"ANXA5",1.05700115327068e-09,1.24084364225882e-07
"AC079341.3",0.112240155594991,1
"AC079341.1",0.105872084283491,1
"EXOSC9",0.304007031217562,1
"CCNA2",0.0531792630328596,1
"BBS7",8.2458881056624e-08,7.8063383794454e-06
"TRPC3",0.529910134095216,1
"KIAA1109",0.0824649510956554,1
"BBS12",0.00853255009173193,0.294951973467547
"FGF2",0.474385875476632,1
"NUDT6",0.698952014171634,1
"SPATA5",0.520442179930173,1
"SPRY1",0.00780147499803308,0.273582031152249
"ANKRD50",0.352559149386559,1
"FAT4",0.152547706478335,1
"INTU",0.246652127410353,1
"HSPA4L",4.93161306003298e-05,0.00322422138991098
"PLK4",0.355922497132832,1
"MFSD8",0.988604393948593,1
"ABHD18",0.661490501345889,1
"LARP1B",0.396153991646002,1
"PGRMC2",9.97216676708046e-05,0.00599940346144972
"JADE1",0.000255056626520478,0.0138651092499249
"SCLT1",0.212336167119429,1
"C4orf33",0.837304421499493,1
"AC105383.1",0.678574048445711,1
"PCDH10",1.60713642394228e-08,1.64220391475933e-06
"PCDH18",0.00420059660454941,0.16112180917913
"SLC7A11",0.00181893613040163,0.0776477980324519
"NOCT",0.724698149289474,1
"ELF2",0.98901853781316,1
"MGARP",0.848217244055662,1
"NDUFC1",9.23661147567145e-12,1.3022874980881e-09
"NAA15",0.371094383814174,1
"AC097376.2",0.936962045551123,1
"RAB33B",0.675400688660035,1
"SETD7",0.984681976373495,1
"MGST2",0.0121641807194999,0.398587417709142
"MAML3",0.016164909506339,0.502317685271472
"SCOC",6.75118938531227e-09,7.25376760996755e-07
"SCOC-AS1",0.260836214486722,1
"CLGN",0.576727048303183,1
"ELMOD2",0.634361786203871,1
"TBC1D9",0.00333069239669181,0.131362335431814
"RNF150",0.239772373039285,1
"ZNF330",0.792557613111332,1
"INPP4B",0.55135411142892,1
"USP38",0.161799532232126,1
"GAB1",7.28668245880458e-27,2.90093641351265e-24
"SMARCA5",0.00091441755503896,0.0425025053094605
"FREM3",3.134041470787e-09,3.47611900382253e-07
"GYPE",0.124750409700121,1
"HHIP-AS1",0.002521929784712,0.103650027159832
"HHIP",2.02974904842078e-45,1.68960763242138e-42
"ANAPC10",0.756298314337764,1
"ABCE1",0.0128113647057262,0.41532264718743
"OTUD4",0.301036305264922,1
"SMAD1",0.499740400097547,1
"MMAA",0.842321577311583,1
"ZNF827",0.156122645464116,1
"LSM6",0.0565448657768064,1
"SLC10A7",0.380699249096941,1
"EDNRA",0.263309311258446,1
"TMEM184C",0.106225232767407,1
"PRMT9",0.00548706169438651,0.202638360441331
"ARHGAP10",0.000368053511457633,0.0188920621851724
"NR3C2",0.0025871000090516,0.105833864984068
"DCLK2",0.0386835019350524,1
"LRBA",0.571819442703548,1
"RPS3A",4.08340028457133e-13,6.49637229830975e-11
"SH3D19",0.175666752777915,1
"AC095055.1",0.302729962104542,1
"AC092611.2",0.624786321678096,1
"GATB",0.00725048525879946,0.257525538895025
"AC080078.2",0.991868114188266,1
"FBXW7",2.11568655594694e-24,7.32576663790222e-22
"ARFIP1",0.507306732588306,1
"FHDC1",0.449333271170483,1
"TRIM2",2.55240273361323e-13,4.13653739359422e-11
"MND1",0.916628596073407,1
"TMEM131L",0.396321506965977,1
"TLR2",0.902885583835771,1
"RNF175",0.00200494762780767,0.0849061028777593
"SFRP2",1.06441520232314e-05,0.000769458015579537
"DCHS2",0.0716799098862666,1
"PLRG1",0.0456570831851046,1
"LRAT",0.791974198352307,1
"NPY2R",0.143866376206034,1
"MAP9",2.36770003259057e-06,0.000182016435678916
"GUCY1A1",0.54834637151202,1
"GUCY1B1",4.10782519111308e-15,7.71127416909783e-13
"TDO2",0.528391183832327,1
"CTSO",0.689270132843968,1
"PDGFC",0.543633097166012,1
"GLRB",1.45043408923056e-16,3.08598856082485e-14
"GRIA2",5.63629095741866e-21,1.58257393804588e-18
"LINC02433",0.000985914790978315,0.0455176542307207
"FAM198B",0.00394720982655561,0.152360028339554
"FAM198B-AS1",0.389877074483481,1
"TMEM144",8.71392265421448e-136,4.10349929260807e-132
"RXFP1",6.979865574408e-10,8.34846339930658e-08
"C4orf46",0.499744910693651,1
"ETFDH",0.646519807077452,1
"PPID",0.0380361390722919,1
"FNIP2",0.00100217022108529,0.0461656514717432
"RAPGEF2",4.64730859350837e-08,4.52699338096632e-06
"FSTL5",0.00881302711112841,0.302679538183491
"NAF1",0.0127492114364731,0.413810034662897
"NPY1R",1.60011858181264e-05,0.00113092115744325
"NPY5R",0.0535886317772722,1
"TMA16",0.847239493097989,1
"MARCH1",0.0287712639161636,0.799539129904788
"FAM218A",0.962909004606436,1
"TMEM192",0.0893197351606783,1
"KLHL2",0.0217714972070466,0.640551272243221
"MSMO1",0.000620751202051517,0.0302877233981212
"CPE",6.70458295364022e-22,2.00552867619774e-19
"SPOCK3",2.71539242863179e-37,1.70820511460962e-34
"DDX60",0.782341682831557,1
"DDX60L",0.44235534725553,1
"PALLD",0.00649793503292839,0.234197831765744
"CBR4",0.607719060799103,1
"SH3RF1",0.283171326919262,1
"NEK1",0.724663279114635,1
"CLCN3",6.33716058433542e-05,0.00401417337997605
"HPF1",0.626618610237956,1
"MFAP3L",0.00223574466193477,0.0934553421671801
"AADAT",0.217316726303584,1
"GALNTL6",0.0119685357255424,0.393585114229774
"GALNT7",0.210523135339725,1
"HMGB2",0.0218268521315392,0.641721691131294
"AC097534.2",0.01375778720534,0.439728893714358
"SAP30",0.0115220725357706,0.38087900791642
"SCRG1",7.5716322101016e-11,9.88869225889695e-09
"FBXO8",0.996804548330726,1
"CEP44",0.00177957431585463,0.0762236554176509
"HPGD",0.923940615512092,1
"GLRA3",1.15241149956091e-13,1.94014236033616e-11
"GPM6A",3.04961866551995e-38,1.97112453238405e-35
"WDR17",0.00893250441848292,0.306081351138901
"SPATA4",0.434364156888661,1
"SPCS3",0.00556126725070882,0.204919635268204
"VEGFC",0.905164102395871,1
"AGA",0.00283272098398657,0.114545578738948
"TENM3",4.06322614876498e-06,0.00030193826792352
"DCTD",9.87202847051449e-05,0.00594267065074581
"WWC2",0.944888596928288,1
"CDKN2AIP",0.0138268030888438,0.441395965661352
"ING2",0.37308646918961,1
"AC107214.2",0.551693463747298,1
"RWDD4",0.422006345935313,1
"TRAPPC11",0.161011148200944,1
"STOX2",0.401371151902671,1
"ENPP6",5.39346345362901e-12,7.79095690930977e-10
"IRF2",0.0025577044963857,0.104770132383747
"CASP3",0.171846210731233,1
"PRIMPOL",0.151188016269111,1
"CENPU",0.773317846999679,1
"ACSL1",1.96953564568503e-13,3.23970025627395e-11
"SLC25A4",6.53152457751072e-27,2.61927712424138e-24
"CFAP97",0.797876234656877,1
"SNX25",0.116810392309002,1
"LRP2BP",0.215865346181318,1
"ANKRD37",0.0054149766199143,0.200245450660714
"UFSP2",0.73275771683172,1
"CCDC110",0.282091443928752,1
"AC106897.1",0.922190506401248,1
"PDLIM3",0.015654417161955,0.489685687532555
"SORBS2",4.66147191957589e-08,4.53810793262773e-06
"TLR3",0.638066446939503,1
"FAM149A",0.397134907305591,1
"CYP4V2",0.0145404717760438,0.4604330293597
"FAT1",0.534255349894888,1
"FRG1",0.123415548884623,1
"CCDC127",0.111680478586599,1
"SDHA",0.0614374837913794,1
"PDCD6",0.000105463887420054,0.00630029349820946
"EXOC3-AS1",0.0415669581345401,1
"EXOC3",0.0462798062863763,1
"SLC9A3",0.97511649946381,1
"CEP72",0.582732091870779,1
"TPPP",2.01216985099447e-27,8.3748716143348e-25
"ZDHHC11B",3.48111267127749e-05,0.0023323390273706
"ZDHHC11",0.012316117503684,0.402845180087331
"BRD9",0.136452816005996,1
"TRIP13",0.335365564632789,1
"NKD2",0.526736070207476,1
"SLC12A7",0.872926229830534,1
"CLPTM1L",0.394543727095561,1
"LINC01511",0.999159290599089,1
"LPCAT1",0.00481456512239775,0.181255007941688
"MRPL36",5.21879754862287e-05,0.00338645601832744
"NDUFS6",0.194105810548604,1
"IRX2",2.77592871551491e-05,0.00189857522041177
"C5orf38",0.00227490307852363,0.0948756291762622
"IRX1",0.216416056435432,1
"ADAMTS16",0.985012232302119,1
"ICE1",0.889773239654595,1
"AC010266.2",0.173143398123833,1
"MED10",0.0237953463863572,0.687576810061982
"UBE2QL1",6.66133814775094e-16,1.35713066925492e-13
"LINC01018",0.472156955699684,1
"NSUN2",0.366951773721923,1
"SRD5A1",0.218442557515232,1
